song_id,artist_id,artist_name,title,year
SOUFXRV12AB01815C3,ARL3VGT1187FB40E8E,Los Fabulosos Cadillacs,Manuel Santill\xc3\xa1n_ El Le\xc3\xb3n (Versi\xc3\xb3n Reggae),1993
SOWONPQ12A8BED02A8,ARCGJ6U1187FB4D01F,Akon,Don't Matter,2006
SOOHHWU12A8C13EAF1,ARPZXOL11F50C4F5DB,V Sinizter,Valentine's Day,0
SOPRYHK12A8AE47858,ARM0P6Z1187FB4D466,Richard Hawley And Death Ramps_ Arctic Monkeys,Bad Woman,2007
SONYTWI12A8135773F,ARN3O411187FB4D859,Stephan Micus,part 2 - Winterlight,2006
SOGHYGL12A8C134B40,ARAOBIZ1187FB38574,Johnny Winter,Be Careful With A Fool,1969
SORHXRB12AB017A14B,ARK3IS51187B99B51C,Jean-Claude Darnal,M\xc3\xa9lusine,0
SOXRBMB12A6D4F499C,ARI4NXX1187FB59DF2,Raze,The Plan (The Plan Album Version),0
SOKSRNK12A8C133138,ARJ7NR71187FB437B7,Yank Rachell,It Seems Like A Dream,0
SOVXWKR12AB018B22A,ARHKW8K1187FB4C9A2,Orbit,Break,0
SOKKIPX12AB018E692,AR16NGV1187FB5B8BC,Kruger,Posledny Buntar`,0
SONAEJC12A8AE45BB4,AR0KBXO1187B996460,Slipknot,Gently (Album Version),0
SOOGUFF12A8C142BC7,ARB0T441187FB3B064,Grachan Moncur III,Monk In Wonderland (2008 Digital Remaster) (Rudy Van Gelder Edition),0
SOMDTRS12A8AE46E50,ARWPYQI1187FB4D55A,Rick Astley,Nature Boy,2005
SOMCBPS12A8BED74BF,ARCII0J1187FB3A1B4,The Marx Brothers,End Title/Animal Crackers,0
SOXKUPF12A8C13FA8B,ARPJNT81187B98AD36,Sylvester Weaver,Alligator Blues,0
SOGPIPI12A8C135F47,ARJIE2Y1187B994AB7,Line Renaud - Dean Martin,Two Sweety People,0
SOFUNPN12A8C13B387,ARD5K161187B9AC784,Orbital,I Don't Know You People,1999
SOSAZTX12A67ADBEE0,ARML3X41187FB35F2E,Jason Mraz,Song For A Friend (Live From Montalvo),2007
SOSWHER12A81C21BFF,ARQQARA1187FB3F2AB,Lester Bowie,Organic Echo (Part II),0
SOUZQFG12AB017F6B1,ARAMIDF1187FB3D8D4,Alejandro Lerner,No Hace Falta Que Lo Digas,1984
SOSSNMA12A81C228AB,AREC9D21187FB3A3D5,Wolfchant,Guardians Of The Forest,2007
SOPRODS12AB0187E92,ARGYPFI1187FB3D997,La 5A Estacion,Ayer,0
SOKCNFA12AF72A0ED3,ARPKK761187FB4D53C,The Ataris,I Won't Spend Another Night Alone,1999
SOFPLUG12A8C136CA4,ARVZDOM1187B9B49C9,Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd,Don't Sit Under The Apple Tree,1994
SOHBIHW12AB0187243,ARYDFJA1241B9CBFF2,Jacques Douai,Les Scieurs De Long,0
SOOQKAN12AB01846F9,ARGIABO1187FB4B3B5,Ronnie Milsap,How Great Thou Art,0
SOUTLPX12A8C133854,AR8IEZO1187B99055E,Marc Shaiman,Fruits & Nuts,0
SOENOKK12AB018642B,ARYDFJA1241B9CBFF2,Jacques Douai,Mes Belles Amourettes,0
SOSYXIB12AB017D41D,ARCZ42S1187B98C0D7,DJ Slugo,Bass To Bass,0
SOSXESK12AB0180414,ARZDUML1187B9AD101,SKOLD vs. KMFDM,All Or Nothing,0
SOMXGZH12A8C138775,ARRO4O51187B993066,Legion Of Green Men,Dubbaq,0
SOUIRNB12AB0181C46,ARTWNNQ1187B9A15BC,Glen Ricks,Out Of My Mind,0
SOVPIUN12A6D4F8F1E,ARWDEEB11E2835E73C,Faces,Stay With Me,1971
SOJZWRA12AB018D029,AR0I2BV1187FB3D89F,Enslavement Of Beauty,And Still I Wither,1999
SOZYQDX12AB017F658,ARPTYXP1187B9A1B86,Aynsley Lister,Crazy,2009
SOLSWAC12AAF3B5258,AR84BEJ1187FB58F65,David Raksin,The Bad And The Beautiful,0
SONYFHJ12A8C13CAB8,ARL6UP41187FB5C604,Facto Delafe y las flores azules,Desde el este,2007
SORWHKK12A8C13F549,ARNWBIU11F50C505F4,Al Toomer,Finish the Job,0
SORMJDF12A8C13C321,ARI2JSK1187FB496EF,Nick Ingman,"The Marquis and the Scaffold (From ""Quills"")",0
SOKIAJX12A6D4FA7F3,ARHBWOZ1187FB3FD53,Utopia,Hiroshima,0
SONBILX12AB0188421,ARA0YAE1187B9B1D16,John Brown,Ms. Marseilles,0
SOXWZTG12A8C13AF7C,ARAEX7Y1187FB42D36,Toni Braxton,Let Me Show You The Way (Out),2002
SOBRJMH12AB018B853,AREB9421187FB458EF,Tommy Overstreet,If I Miss You Again Tonight,0
SOVGXVD12A58A7D23B,ARXOTQH1187FB57084,Chris Brown,I Love U,0
SOUZXYV12A8C13CADA,ARIUQZL1187FB4303B,Erkki Junkkarinen,Nuoruusmuistoja,2002
SORLCKK12A58A7BAB4,ARUUXNF1187B98FB36,Charlie Peacock,After Lovin You (Love Life Album Version),1991
SOZTGFX12AB0181283,AR60ZZX1187FB52E29,Capone-N-Noreaga,Beef,2009
SOYWFOK12AB0187CC0,AR4NTMG1187B9B5C17,Patric C,Find The Office,0
SODDIDB12A8AE463BD,AR6AGJV1187FB504BA,Kitaro,Quasar,2006
SOKVWHI12AB018B0AA,ARXRMXD12086C1309C,Jean-michel Rotin,Swing,0
SOAAQAB12A8AE4769F,ARPATQ21187B9ACAFC,Happy Mondays,"Wrote For Luck (12"" - Remastered version)",1988
SOJMWVB12A8C14216A,ARWD6SL1187B9B5D31,Flutlicht,Ahmea,2000
SOHKXRA12AB017CB5C,ARLZ6BF1187FB3DD6A,Alain Souchon,Le Bagad De Lann Bihoue,0
SOSZPEW12AB018287A,AROGHQQ1187B9890E3,Mil featuring Memphis Bleek,Street Sh***,0
SOWXNPJ12AB0185A17,AR1GW0U1187B9B29FD,Prince With 94 East,Dance To The Music Of The World - Original Re-Mix (Practice Session),0
SOHZWYA12AB018307C,ARQQSZK1187B99F854,Fiasko,Hot Rod,0
SOFHRVN12A8C13F587,AR82QSN1187FB41EC9,Flickerstick,Coke (Live),0
SONPVFL12A81C22ADA,ARD0FN11187B9B25CD,Bobby Darin,Drown In My Own Tears (LP Version),0
SOMDTUH12AC4687D93,ARAPI451187B9B6E6F,John Michael Talbot,Fan Into Flame,0
SONTOBA12AC4689054,ARXK4ZA1187B99753A,Malina,Druzya,0
SOZHSPI12A8C1339E6,ARN6M7I1187FB4DEAF,A Skylit Drive,Ability To Create A War,2007
SOGFXIK12A6D4F615B,ARMEYJD1187B9A4522,Daughters,Pants_ Meet Shit,2003
SONQTFK12AB0180BAC,ARV2F621187B993BF6,The Waybacks,McHattie's Waltz,2000
SODTRYX12AC4689826,AR1X2H01187B98CCF2,Maurice Chevalier,\xc3\x87a S'est Pass\xc3\xa9 Un Dimanche,0
SOHGLKT12A8C13AF29,ARD2NDU1187B99B615,Dropkick Murphys,Going Strong (Album Version),0
SOUDHLD12AB0189DF7,ARBINER1187B994686,Josie,Heavy Heart (Album Version),0
SOBTXSH12A8C146024,ARTKTYG1187FB40CBA,Dendemann,Dendem\xc3\xa4nner braucht das Land,2006
SOFSARM12AB017C9FB,ARD7U0O1187FB5531A,Andr\xc3\xa9 Verchuren,Un P'Tit Brin De Musette,2001
SOBFZMO12A8C13ECC3,ARV8T9T1187B99F3F4,Amorphis,And I Hear You Call,1997
SONUMRQ12AB017E917,ARGUNFT1187FB3B140,Dave Alvin,Somewhere In Time,0
SOFQBMN12A8C1428AD,AR65K7A1187FB4DAA4,Beyonc\xc3\xa9,Single Ladies (Put A Ring On It),2008
SOGQNDO12AB0181930,AR0JURX1187FB3C8FF,Illya Kuryaki And The Valderramas,Ninja Mental,1996
SOVXPSE12A6D4F87B5,ARRXG5Y1187B9AA016,G Unit feat. 50 Cent,Tony Yayo Explosion,2002
SOISSKN12AB01888AF,AR7BMMV1187FB5B2D7,Robben Ford,Ain't Got Nothin' But The Blues (Album Version),1988
SOVXQVR12A8C132852,ARIUHYM1187B9AEAE4,Ultimate Fakebook,Soaked In Cinnamon,0
SOTXLKT12A8C144768,ARGY9FW1187B991C7D,Information Society,Make It Funky (Album Version),1988
SOMDZTP12AB018672C,AR01IP11187B9AF5D2,Call To Preserve,Now And Forever,2006
SOEEESC12AB01835B1,AR8BUVM1187FB4D94D,Belle and Sebastian,I Could Be Dreaming,1996
SOUBXTR12AB0186DF5,ARO3SS31187FB3729C,GWAR,Slap U Around,1994
SOBBGMF12AB018758C,AR2S6UD1187B9B944F,Le\xc3\xb3n Gieco,La Mam\xc3\xa1 De Jimmy,1999
SORELXV12A8C13BF00,ARMHAI21187B9A844A,Little Capes,Like A Freza,0
SOHJLBS12AB018B305,AR2D0XK1187B98EC4A,Johnny Pearson,Lets Go Amigos - Tail,0
SOTQUUI12A8C1390F0,ARQ4OZM1187B991229,Jean Segurel,Bourr\xc3\xa9e des Monts d'Aubrac,0
SORUXNU12A67AE1311,ARFNJ4O1187B9A204B,Broadcast,Guardian Angel,0
SOJDMUS12AB018259A,ARW90Y31187B98FC7C,Pinchers,My Heart Is Booked,0
SOXYYDN12A8C13D848,ARB4ROA1187B9ACAEC,Junior Reid,Skank and Dub,0
SODXFCU12A58A78087,ARC1CJB1187B99FCA4,Laurie Berkner,ABCD Medley,0
SOZKCNZ12A6D4FCAA3,ARSX3I61187B98FAC7,Frank Stokes,It Won't Be Long Now,2005
SOHKCZR12A6D4FB24B,ARN5W1B1187B98BE10,Warrior King,Another Love Song,2005
SOGOQKY12A8C142CBD,AR198711187B9AD09F,Simply Red,Good Times Have Done Me Wrong (live) - exclusive version,0
SOZWKVJ12AB0188D0E,ARWGY6U1187B98B228,Orquesta Sublime,Me Dicen El Feliz,0
SOOXJSH12A8C137DD1,AR49IQD1187FB37EA7,Xzibit featuring Jayo Felony and Method Man,Pu**y Pop,0
SONCQJK12A8C141A3A,AROVJWM1187B98E649,Hot Club Of Cowtown,Cabiria,2009
SOQPKMA12A8C134BD1,ARW70HR1187B9A358C,Aleks Syntek,Un Espacio Para Andar (2002 Digital Remaster),0
SOFTZZW12AB0184ED6,ARYB42B1187FB37B01,Les Malpolis,Plus ch\xc3\xa8re la vie,2009
SOILGAJ12A6D4F79D8,AR8RXRI1187FB4104B,The Roots / Jaguar,We Got You (Featuring Jaguar),0
SOCPGYO12A6D4FBE11,ARY5TFK1187B9BA2BD,John Ottman,Entanglement,2005
SOONWCU12AB017EF1F,AREUMQS1187FB3AC8F,Fabri Fibra,Alla Fine Di Tutto Questo,2009
SOGMVDA12A8C140799,ARGBGC71187FB3DD0B,DJ Nasty,Sounds Of The City,0
SODUQPC12AC468D0FA,AR567PN1187FB4B4F2,Moss,Orchard,0
SOCCUAU12A6BD56BE7,ARGDENL1250940EE3B,Christoper Titus,The Impala Incident (The Fifth Annual End Of The World Tour),0
SOUYYZV12A6D4FBE40,ARHKQGH1187B9A4DB4,In Extremo,Frei zu sein,2008
SOASECA12AB01875F6,ARPRQSD12086C16679,The Incurables,Finally,0
SOILALF12A8C146C98,ARMM7T01187B9B31E0,Frank Caliendo,Now I'm All Over The Place_ Scoob (Album Version),2008
SOOLZNN12A8AE47E47,ARBHPBX1187FB47102,The Steeles,Left Behind,0
SOKNYCV12A8C137625,ARHKQGH1187B9A4DB4,In Extremo,Signapur,2005
SOYITPH12A58A7CA96,ARPGT071187B9A6512,Guitar Shorty,History Of Jody,0
SOBFOZC12A8C143BE8,AROBHK51187B9AD82B,Funeral For A Friend,Juneau [Live],2007
SOGRJSY12A8C13C25E,ARF1PSM1187B9B802A,Sugarbomb,Posterchild for Tragedy,2001
SOYNEVM12AB018439A,ARBEBBY1187B9B43DB,Tom Petty,Wildflowers (Album Version),1994
SOHPRWZ12AB0180B14,ARLQOVG1241B9CAD7B,Groove Karma,Come All Over Me,0
SOSBSFC12AC960A17A,ARFYXXA1187B995861,Joan Sutherland,Handel: Alcina: Tornami a vagheggiar,0
SORAOMT12A8C140327,AR80OOA1187B98E726,Love Jones,Matter Of Fact,1993
SOPKWKW12A8C1312BC,ARHI20L1187FB4C997,Jeff Beck,Head For Backstage Pass,1976
SOXNMJY12A81357342,ARDY3451187B9A0226,Skeeter Davis,Santa Claus Is Coming To Town,1999
SOVBLWJ12A6D4F6EE4,ARTZXUP11F4C83D65B,Crystals,He's A Rebel,0
SOXVCSA12A8C137504,ARXJJSN1187B98CB37,Bebe Winans / Stephanie Mills,Everyday,2000
SOXPAAZ12A8C13F495,ARY55LO1187B9A3F17,Three 6 Mafia,Let's Plan A Robbery,2005
SOREDLN12A58A7CD54,AR2HFII1187FB378BC,Jaydee,Plastic Dreams,1992
SOOCTOA12A8C13C2BD,ARDK87R1187B98D51C,Flamin' Groovies,Carol,1999
SOUSGXU12AC468B613,ARMD0G81187B99A519,Vickie Winans,Boyfriends,0
SODBPRG12A81C21AE1,ARQY95Q1187FB3E53A,Auf Der Maur,Taste You,2004
SONYLMS12A58A7C76D,ARUBDQW1187B98D775,Kim English,Treat Me Right (Jon Cutler Album Version),0
SOIPALY12A8C134921,AR6CLFP1187B9ACB94,Daniel Johnston,Come To Me Tonight,1998
SOYAKYV12A8C1366D6,ARJRQL51187FB541AB,Juan Carlos Baglietto,Todo A Mi Favor,0
SOBSCBT12AB01838DA,AR4TLW81187B99683D,Martin Sexton,Caught In The Rain,1996
SOILKFY12AB01859FF,ARTPGR61187B98B0F6,Thriller U,Dancehall Man,0
SONPFMD12AB017C1B3,AR6PJ8R1187FB5AD70,Shakira,T\xc3\xba,1998
SOREWHH12A58A7CDF8,ARAJ5XN1187B9B578B,Jimmy Johnson,Country Preacher,0
SOYPZAE12A81C1FDC3,AR1OBRC1187FB59AD4,Behemoth,Chant For Eschaton 2000,1999
SOHCYND12AF72A3CD9,AR190KO1187B9905EC,Sick Puppies,Deliverance,2006
SOJKXAO12A58A7CB4F,AR3752L1187FB4B67E,The Real Kids,Better Be Good,1976
SODHZNC12A8AE47F36,AR0BV7E1187FB386C1,Lee Ritenour,Good Question  (LP Version),0
SOBQXVB12A8C138200,ARKU2GK1187B98C8AB,The Jason Bonham Band,Bing,1992
SOXCLCB12AB01829E2,ARYFXQ21187FB4DAEF,Poncho Sanchez / Dianne Reeves,Morning,1999
SOUJZUN12AB0183A9B,ARXTYER12086C167DD,Audio Pyper,Walk in the Park,0
SOGTWZP12AB018545B,ARMOBJT11F50C4A101,Oliver Lake Quintet,Only If You Live There,0
SOEMXXF12A6D4F932C,ARI4S0E1187B9B06C0,David Arkenstone,Waterfall (Spirit Of The Rainforest Album Version),0
SOONKCD12AB018353D,ARY7ERS1187B9903AE,Mark Ashley,Operation Love,0
SOYTTHD12A6D4FACA0,ARPK1CM1187B9B6B9C,Roger Reynolds,Stereophonic Presentation - Kokoro_ Pt. 5,0
SOSYYND12AB0186F9A,ARWPLGU1187B9A8255,Alkonost,Dumy Moi-Zamicy Dal Nie...,0
SOHIWMI12AB017C48B,ARKFJMK11F50C4F213,A Ghost Devotion,Need Not,0
SOQVHOW12AC46885EE,ARW2I321187B9A9F87,Xose Manuel Budi\xc3\xb1o,A Galicia Vente Xa,0
SOPWSJD12A8C134A1A,ARC4HSQ1187FB55940,RyanDan,Always,2007
SOSFYHJ12A8C13AF10,ARWTWYV1187B996D8B,Pelt,Track 04,0
SOGXADW12AB0183042,AR16T2D1187B98ABF4,The Last Eighth feat. Dumi Right(Zimbabwe Legit) and Skillz,No Mercy Remix (Cade Money Remix),2007
SORLFPE12A6D4F2B84,ARBQ5TQ1187B992B8A,Vivian,Bad Creation,2007
SOESVVP12CF5F8799A,ARW9FP41187B98C2A7,Annie Lennox,A Whiter Shade Of Pale,1995
SOSDYAS12AB0180457,ARA3I0J1187FB57869,Blink-182,All Of This,2003
SOORZRU12AC468A12D,ARKJKVO1187FB49D0A,Mich\xc3\xa8le Bernard,Chanson sous la pluie,2002
SOPQTWV12AC3DF9853,ARNNBW81187FB55594,We Show Up On Radar,Like a Bird Pulling Up At a Worm,0
SOBPRXH12AB01824D8,ARFONSP11F50C4D175,Michael Bloomfield,Buried Alive In The Blues,0
SOEMIKT12A8AE4884B,ARPAH7U1187B9A308F,Cocoa Tea,I Can't Help,0
SOJZOST12A8C139DA4,ARYN80Y1187FB49F36,The Rongetz Foundation,East,0
SOXTCSF12A8AE4628A,AR65K7A1187FB4DAA4,Beyonc\xc3\xa9,Ring The Alarm,2006
SOMCYNS12A58A7B8BE,ARS2W231187B99EDEC,Mase,Wanna Hurt Mase? (Album Version),0
SOMORVY12A8C144093,ARGY9FW1187B991C7D,Information Society,Seek 300,1997
SOZZQBH12A6D4FAFD8,ARHWVGW1187FB41479,The Paul Butterfield Blues Band,Thank You Mr. Poobah ( Remastered 97' Version ),0
SOMORZB12AB0188412,AR0OEYB1187FB4A81E,Catherine Howe,Going Home (Acoustic),0
SOIXLZQ12AB018CE35,ARE08BN1187B98FCA3,Der Plan,Alte Pizza,1988
SOKAJCZ12AB0186428,AR4NTMG1187B9B5C17,Patric C,Everything Has Changed,0
SOGSSOW12AB0189E3E,AR43KFF1187B9B74B1,Little Freddie King,Goin' Upstairs (Little Freddie King),0
SOUPVWK12A6310EF7A,ARH6W4X1187B99274F,Radiohead,Fast-Track,2001
SOIIGWW12A81C23437,ARLSF8H1187B9A76B0,Dimmu Borgir,The Chosen Legacy,2007
SOCJFRN12A8AE459BF,ARD3ICK1187B9A56C9,Jimmy Riley,Show Of Love,0
SOAASSD12AB0181AA6,ARKXLIJ1187B9A4C54,Percy Faith & His Orchestra,Song From Moulin Rouge,0
SOWMWFG12AB017F371,ARI4S0E1187B9B06C0,David Arkenstone,Drifting,2009
SOCIAAX12A58A7CEDB,ARNDTKL1187B9AF57C,Jellyfish,The Ghost At #1,2006
SOYHENM12A8C13BEAD,ARUP5LV1187FB50BD8,Fuzz,Blues 666,0
SOVUNDW12A58A7AF38,ARE17W51187FB5381B,Rui Da Silva,Amidar (CCCP Mix),0
SOZTNUV12A58A7FCB5,AR6PJ8R1187FB5AD70,Shakira,Donde Estas Corazon,1997
SOWLLSW12AB0184EE8,ARBYBBY11F4C8458A8,Faking David,Down A Notch,0
SOKUWZA12AB017FB9B,ARFILWJ1187B9ADDBF,Mar\xc3\xada Elena Walsh,Balada De La Mariposa,0
SOUMIYO12A6D4FD73C,ARIJC9L11C8A415690,BassTurk,Unutmam,2008
SOCOMAW12AB017EE59,AR392MV1187FB3C3FE,Connie Francis,You Were Only Fooling,0
SOQKAFW12A67ADA4C6,ARSE5NP1187B9B98AB,Twista Featuring Cee-Lo,Hope  (Edited Album Version),2004
SOIQENV12A8C133A29,ARH861H1187B9B799E,Johnny Cash,Lonesome To The Bone,1974
SOBTTPI12A8C1406EF,ARNMWP51187FB3E963,Curtis Mayfield,Soul Music (ReMastered),2006
SONNXJI12A58A7AD05,ARCF06I1187B995398,K-OS,The Avenue (Zack W. Remix),0
SOPOSOZ12AB018C568,ARV8DLF1187B9A4C7C,The Mighty Clouds Of Joy,I've Come This Far by Faith,0
SOGPBBU12A67AE219E,AR4SOKG1187B98D2B0,Geier Sturzflug,Bruttosozialprodukt,1982
SOHWQKE12AB0187F90,AR6VWIR1187B98C1E9,Alturas,Turu wilakuy,0
SOQUEQP12A8C1397DE,AR9XZPA1187B9AC7D4,Spectra Soul,The Tube,2008
SOCMHVU12A8C13A274,AR18AJW1187FB3F9FA,F.I.R.,Si Xin De Li You,0
SOPAQJH12AB018BAFC,AR93K7R1187B9AC92A,Black Debbath,Gr\xc3\xb8nn Dame_ R\xc3\xb8d Klut (Sangen Om Boken Om Damen Anne Enger Lahnstein),0
SOXOKBA12CF54651D5,ARYJSY01187B9B7C65,Dolly Parton,I'm Running Out Of Love,2008
SODUOQU12A58A7D2A8,ART3O5Z1187B9AB043,Stevie Ray Vaughan And Double Trouble,The House Is Rockin',1994
SOOWFID12AC9DCED58,ARFQCJT1187FB3C099,The Glencastle Sound,Medley: Bobby Stenhouse; Braes Of Gleniffer; Girl In A Blue Dress,0
SOCQEJA12AB0187390,AR1LKDU1187B991E0B,Bruce Carroll,The Room,0
SOSLDDI12AB0180835,ARTWNNQ1187B9A15BC,Glen Ricks,Magic Carpet Ride - Original,0
SOYCHDB12A8C13F2C8,ARR3ONV1187B9A2F59,Muse,Can't Take My Eyes Off You,0
SOAZGGS12A8AE457F4,ARWENXU12454A2DE56,CoCo Lee,Mo Jing,0
SOCTFYZ12AB018CE46,ARATH401187B98A7DE,YZ,Love,0
SOIZPQD12AB017E788,ARAI3SX1187B9A3A9A,Brainchoke,Crystal Clear,0
SOKPMSE12A8C135993,ARF4V431187FB3AA41,Slim Whitman,China Doll,2002
SOTKJLB12A6D4F785A,ARFQ7RR1187FB3CC0A,Badmarsh & Shri,Dancing Drums,1997
SOKHNPX12A8C14512E,AR7QAHN1187FB35F8B,Groucho Marx,Show Fifteen with Bernard Sampson & Robert Sewell,0
SOZMGEI12AB018DA91,AR2MEUK1187B992D1B,Jeff Scott Soto,Colour My XTC,0
SOAJLLN12AB0184718,ART9GX11187B9B0EDC,Super700,The Other Side,2009
SOEYVTH12A8C138E6E,AROQ9OT1187B99E88D,K\xc3\xa9k\xc3\xa9l\xc3\xa9,Yo Odeconer,2006
SOAMORU12A8C137E6F,ARAZF6G1187FB5A0C1,Gerard Lenorman,Voici Les Cl\xc3\xa9s,1999
SOXYNYD12A8C13DF7B,ARNLOX91187B990BFC,Tabu Ley Rochereau,Kassoule,0
SOBGWIG12A6D4F6329,ARKQ9JM1187FB57521,AZ,Aziatic (Outro),2002
SOUTRYP12A8AE46BC6,AR13CXU1187B9AD30A,The Clash,Inoculated City,1982
SOYSHUA12A58A7CEBF,AR1BZED1187FB4CDEE,Wendy Moten,Make This Love Last,1992
SOWZOIY12AB0181FD3,ARNNQ9E1187FB3C82F,Black History,Problem Inna the System,2001
SOFUTDG12AB018A272,ARRHXNC1187B98C169,Melatonin,Le complexe de Sisyphe,0
SOKIGAA12AB0184D4F,ARID75M1187B9B8341,Steve Green,Honor The Lord (He Holds The Keys Album Version),0
SOGTHVT12A6D4FC435,ARD4C1I1187FB4B0C3,Pink Floyd,The Grand Vizier's Garden Party (Entrance) (1994 Digital Remaster),0
SOIMXWW12A8C140FDD,AR56CNM1187B99442A,Judas Iscariot,Babylon,1995
SOAPZIG12A6D4F7920,ARDCFNZ1187FB3DDB0,Enrique Iglesias,Dicen Por Ahi,1998
SOCZOTF12AB018C245,AR14CJ91187FB3A994,Eddy Arnold,Enclosed_ One Broken Heart,0
SOQWJDW12AB01829EE,ARD7U0O1187FB5531A,Andr\xc3\xa9 Verchuren,Jalousie,0
SOGLLSY12AB01856CF,ARJDMBO1187B9AD118,Johnny Osbourne,Turn Me On,0
SOAWEQT12A8C13AC84,ARGR98V1187FB3A1B9,Andreas Dorau,Du Verstehst Mich Nicht,2005
SOESTLC12A58A767BC,AR8RXRI1187FB4104B,The Roots,100% Dundee,0
SOWREHW12AB0186FE8,ARXGICZ1187FB444DD,The Merry Macs,Breezin' Along With the Breeze,0
SOIDLER12A81C21607,ARRV3LG1187B989905,Ashtrax,Future Traffic Song,2002
SOGALXT12A8C1332F5,ARG3UX61187B9AC05A,D.O.W.N.,I Don't Give a F**k,0
SOEMGOC12AB018790A,ARZ8S071187B993849,Tito Rodriguez,Mango Del Monte,2001
SOGRXSE12A6D4FB47C,AR5O6W51187FB46984,SNAP!,The First The Last Eternity (Till The End) (feat. Summer) (GDC Mix),0
SOAGAFW12AB0181E97,ARRVIZY1187FB41246,California Oranges,Feel Better,0
SOMZIPX12B34F32E77,ARGBNIX11F50C50A01,Anna Vissi,Den Me Agapas,0
SOQWQSK12AB0180210,AR0VZWC1187B99BA57,The Berzerker,Compromise,2002
SOBLURN12AB018064A,ARCHMYZ11EB9C820A9,Ada Jane,The Queen's Treatment,0
SOROJLB12A81C2178B,ARNARI81187FB3C9A7,Flora Purim,Tomara (I Wish),1994
SOJFAXW12AB018D3BE,ARPYQNG1187FB4AF63,Virgil Moorefield,Get Moose and Squirrel,1995
SOKNRNY12A8C143B32,ARZAHDN1187B9B4BED,Ice_ Lucky Luciano_ Filero,Slab Ridaz (feat. Lucky Luciano & Filero),0
SOCMUOM12AC90730BB,ARA7WV51187FB532B0,GG Allin,Outskirts Of Life,0
SOBUKEN12AB018CEA2,AR0Q5531187FB45143,Dallas Holm,A Broken Heart,0
SOZLSQF12AB01852C1,ARYGXKQ11E2835CE3B,Styles P,Styles P Speaks (Interlude),0
SOAEQKJ12A58A761EA,ART62WC1187FB47E80,The Game feat. Jim Jones Camron & Bezell,Certified Gangstas (featuring Jim Jones Camron & Bezell),0
SOQTLMB12A58A7DBFF,ARML8X41187B990644,Simple Minds,Sanctify Yourself (Extended Remix),0
SOHYKZG12A6D4FAF0A,AR2KSTE1187FB57A36,Petra,Hollow Eyes (Beat The System Album Version),0
SOHYVTD12A8C130A40,ARCEEC91187B9AC4FB,Alexander O'Neal,When A Man Loves A Woman,2008
SOACEXG12AC468D8FB,ARMUCXW11F50C4BFEC,Bionikworld,Party Favours,0
SOBQKAH12A8C1362DF,ARQ4OZM1187B991229,Jean Segurel,Sous les chataigniers,0
SOHOOPX12A58A7951E,ARKQ6QN1187B9B016D,Photek,124,1997
SOZLPXW12A6D4F80FE,AROLZEM1187B9A805E,Ashes to Ashes,Gemini,0
SONNELS12AB018048F,ARRDRI71187FB46EAA,Band Of Horses,Plans (Cover Version - Original by Grizzly Bear),0
SOLDQOV12A6D4F5BBB,AR21JV01187B999138,Bill Murk,Find us Faithful,0
SONZTSK12AB018C5A1,ARAVPU21187B993957,Don & Juan,Are You Putting Me On The Shelf,1995
SOHQASI12A58A78CDC,ARML8X41187B990644,Simple Minds,Hunter And The Hunted (Live),1983
SOGXXTV12AB018B61D,ART9Z1P1187FB36C94,Edmundo Ros,Happy Beat,0
SOOQGOK12AB0185F23,ARNDFTA125FEF32B22,Noemi,Per Colpa Tua,2010
SOMBZVH12A6D4FC797,ARTWWNA1187B9B3BD7,Frederik,Hur hur murmioon,0
SOJKRUL12A8C137034,AR6EVQA1187B9AA1DF,Cocoa Tea,100%,1992
SOZDQJS12A8C131CCB,ARSF0K11187B9AF319,James Taylor,Down In The Hole,0
SOZMXUV12AF72A507A,AROF4LP1187FB41C51,Selena,La Llamada,0
SORYKAR12A8C13048C,ARMSW7X1187FB5B504,Dave Eggar,Dream Of Ice,1998
SOAVNYB12AB0182731,ARVWIEH1187B9B39B5,This Is Hell,REALIZATION: REMORSE,2008
SOXVPPB12AB0185A28,ARIRBO11187FB4B219,Donna The Buffalo,Visitor,0
SOGHBHI12A6D4FA67E,AR5ZVJ91187B99083A,Soulwax,Soul Simplicity,1996
SOKVWUH12A58A7D2CD,AROMB601187B991317,Mae West,Put It Off Until Tomorrow,2006
SOIBMJF12A58A7DFCE,ARS7E2E1187FB361BC,Mayday,Groundhog Day f/Cee-Lo Green & DJ Craze,0
SOPMGRB12A6701E98E,AR12F2S1187FB56EEF,Aerosmith,Livin' On The Edge,1993
SOKZCIU12A8C13EC0D,AREPD8D1187FB3F5BC,Sister Hazel,Come Around (Acoustic),0
SOUFPFU12AB01854D3,ARVMHOI12802FDF5DE,David Andreu,El Sabor lo Pongo Yo,0
SOPFNGN12A6D4FB47B,AR5O6W51187FB46984,SNAP!,Mary Had A Little Boy (Maestro Mix),1996
SOREPXL12A67ADE7DA,ARD5SR21187B9B5F4A,Irwin Goodman,Onni,1978
SOZYDBD12AF72A30E7,ARZWK2R1187B98F09F,Rise Against,1000 Good Intentions,2001
SOTTGWB12A6D4F58C6,ARTJJZZ1187B9BA5E7,Rishi Rich,Jaan - Interlude,2006
